case,method,grid_or_nodes,cumulative_seconds,lower,upper,width
T4-503,highs-ipm,16,0.4455171499999864,1.7331489165178595,1.7399174928840093,0.006768576366149946
T4-503,highs-ipm,64,0.6569777579999965,1.7381347271027148,1.7398336189067096,0.001698891803994885
T4-503,highs-ipm,256,1.538626146999988,1.7393871888970096,1.7398123626646522,0.00042517376764263673
T4-607,highs-ds,16,0.44666138799999544,1.9600799027451228,1.9632972778686666,0.003217375123543704
T4-607,highs-ds,64,0.6438325329999941,1.9623130851505555,1.9631061627518775,0.0007930776013219606
T4-607,highs-ipm,16,0.44920219300000497,1.960148602692856,1.9632972778686666,0.0031486751758105246
T4-607,highs-ipm,64,0.6519174210000074,1.9623139371830454,1.9631061627518775,0.0007922255688320654
base-401,highs-ds,16,0.4997284839999878,2.539741010848371,2.5436659614803827,0.003924950632011577
base-401,highs-ds,64,0.9106113799999918,2.5426130356330656,2.5435841710400418,0.0009711354069761501
base-401,highs-ipm,16,0.5080332240000018,2.539741010848371,2.5436659614803827,0.003924950632011577
base-401,highs-ipm,64,0.9367056620000085,2.5426130356330656,2.5435841710400418,0.0009711354069761501
base-503,highs-ds,16,0.49181377500001133,2.687368147113649,2.6943124147057165,0.006944267592067609
base-503,highs-ds,64,0.8896353750000117,2.6924997571630396,2.694237683769526,0.001737926606486661
base-503,highs-ds,256,2.485286961,2.6937839614188688,2.6942186694387558,0.0004347080198869365
base-503,highs-ipm,16,0.5062211669999925,2.6873864804331107,2.6943124147057165,0.006925934272605771
base-503,highs-ipm,64,0.922138591999996,2.692500428131292,2.694237683769526,0.0017372556382341468
base-503,highs-ipm,256,2.69457362899999,2.693784033323285,2.6942186694387558,0.0004346361154708974
base-607,highs-ds,16,0.49365964499999393,3.0842316277563033,3.0875388089406304,0.003307181184327042
base-607,highs-ds,64,0.8888345740000005,3.086552914823693,3.0873476938238413,0.0007947790001485713
base-607,highs-ipm,16,0.4921139200000084,3.0843901337647606,3.0875388089406304,0.0031486751758700174
base-607,highs-ipm,64,0.8880810120000007,3.0865589471662793,3.0873476938238413,0.0007887466575620918
beta50-401,highs-ds,16,0.5124935160000064,0.8518916472603392,0.8549021563453442,0.0030105090850049906
beta50-401,highs-ds,64,0.9237464619999969,0.8539972020297807,0.8547535597244905,0.0007563576947098826
beta50-401,highs-ipm,16,0.5002243590000148,0.8518916472603392,0.8549021563453442,0.0030105090850049906
beta50-401,highs-ipm,64,0.9304780280000102,0.8539972020297807,0.8547535597244905,0.0007563576947098826
beta50-503,highs-ds,16,0.5076696170000048,0.9955019265869319,1.0017518077772345,0.0062498811903026145
beta50-503,highs-ds,64,0.9072505219999982,0.9999972525706002,1.001570819282496,0.0015735667118956102
beta50-503,highs-ds,256,2.47574168700001,1.001130529954406,1.0015246300041045,0.0003941000496985888
beta50-503,highs-ipm,16,0.5062982359999921,0.995502324714501,1.0017518077772345,0.006249483062733658
beta50-503,highs-ipm,64,0.961021508000016,0.9999972776000663,1.001570819282496,0.0015735416824296435
beta50-503,highs-ipm,256,2.800757505000007,1.001130531521111,1.0015246300041045,0.00039409848299368965
beta50-607,highs-ds,16,0.49342178899999567,1.1528382895113967,1.1560094764568725,0.0031711869454758355
beta50-607,highs-ds,64,0.8855947890000095,1.1550281974178431,1.1558183613400834,0.0007901639222401995
beta50-607,highs-ipm,16,0.4907315149999931,1.1528608012810118,1.1560094764568725,0.00314867517586065
beta50-607,highs-ipm,64,0.8853795259999799,1.1550296033225287,1.1558183613400834,0.0007887580175547298
beta97-401,highs-ds,16,0.5016149440000106,3.254890738762335,3.259299207767999,0.004408469005664159
beta97-401,highs-ds,64,0.9173462260000065,3.2581566928969248,3.259243188216967,0.001086495320042031
beta97-401,highs-ds,256,2.621501864999999,3.2589586066808853,3.2592289191982586,0.00027031251737370625
beta97-401,highs-ipm,16,0.5147827769999935,3.254890738762335,3.259299207767999,0.004408469005664159
beta97-401,highs-ipm,64,0.9600092029999985,3.2581566928969248,3.259243188216967,0.001086495320042031
beta97-401,highs-ipm,256,2.997621774999999,3.2589586066808853,3.2592289191982586,0.00027031251737370625
beta97-503,highs-ds,16,0.5107068019999872,3.3388664471997567,3.3460331982074,0.007166751007643458
beta97-503,highs-ds,64,0.9200745599999891,3.344195686194515,3.345986053329237,0.0017903671347216307
beta97-503,highs-ds,256,2.55577550000001,3.345526797343437,3.3459741965114804,0.0004473991680431253
beta97-503,highs-ipm,16,0.4991650260000142,3.3388964969866146,3.3460331982074,0.007136701220785514
beta97-503,highs-ipm,64,0.9211235170000123,3.3441975697247077,3.345986053329237,0.0017884836045289948
beta97-503,highs-ipm,256,2.7171779860000242,3.345526868107991,3.3459741965114804,0.00044732840348948443
beta97-607,highs-ds,16,0.4922894020000115,3.8627024917273483,3.8660631332706874,0.0033606415433390545
beta97-607,highs-ds,64,0.88296154599999,3.8650740874685763,3.8658720181538984,0.0007979306853223672
beta97-607,highs-ipm,16,0.4921837629999857,3.8629144580948207,3.8660631332706874,0.0031486751758668468
beta97-607,highs-ipm,64,0.8973074839999811,3.865083271496333,3.8658720181538984,0.000788746657565515
beta99-401,highs-ds,16,0.501541589000027,3.501104846913714,3.5056872135873323,0.004582366673618158
beta99-401,highs-ds,64,0.920154862000004,3.504511869584012,3.5056399790715753,0.001128109487563468
beta99-401,highs-ds,256,2.6598925440000016,3.5053474013036516,3.505628032954467,0.00028063165081535624
beta99-401,highs-ipm,16,0.4999033910000037,3.501104846913714,3.5056872135873323,0.004582366673618158
beta99-401,highs-ipm,64,0.9492698849999783,3.504511869584012,3.5056399790715753,0.001128109487563468
beta99-401,highs-ipm,256,3.112646529999978,3.5053474013036516,3.505628032954467,0.00028063165081536947
beta99-503,highs-ds,16,0.5066914759999861,3.558591228997978,3.56582894611541,0.007237717117431662
beta99-503,highs-ds,64,0.9118658049999908,3.563983403782283,3.565790247064087,0.0018068432818042022
beta99-503,highs-ds,256,2.5314205739999807,3.565329161965074,3.56578058709066,0.0004514251255855557
beta99-503,highs-ipm,16,0.5015771399999949,3.558625617734173,3.56582894611541,0.007203328381236884
beta99-503,highs-ipm,64,0.9180289829999992,3.5639855590875977,3.565790247064087,0.0018046879764893513
beta99-503,highs-ipm,256,2.767149962000019,3.565329243596987,3.565780587090665,0.00045134349367800976
beta99-607,highs-ds,16,0.49147771799999873,4.128280707255385,4.131673378275459,0.0033926710200738322
beta99-607,highs-ds,64,0.8881194029999904,4.130682511228949,4.13148226315867,0.0007997519297203977
beta99-607,highs-ipm,16,0.5042253800000083,4.128524703099615,4.131673378275459,0.003148675175844529
beta99-607,highs-ipm,64,0.9033273530000088,4.130693516501085,4.13148226315867,0.0007887466575847496
eps02-401,highs-ds,16,0.49720521800000483,2.556512157011235,2.560437107643204,0.0039249506319690725
eps02-401,highs-ds,64,0.9079568519999839,2.5594332560601294,2.5604043914670873,0.0009711354069579915
eps02-401,highs-ipm,16,0.5105473030000098,2.556512157011235,2.560437107643204,0.0039249506319690725
eps02-401,highs-ipm,64,0.9350940540000181,2.5594332560601294,2.5604043914670873,0.0009711354069579915
eps02-503,highs-ds,16,0.5023755510000001,2.7045237888826015,2.7114680564746854,0.006944267592083853
eps02-503,highs-ds,64,0.9045906900000205,2.7096997589451153,2.711438164100158,0.001738405155043189
eps02-503,highs-ds,256,2.498866157000009,2.710995850347984,2.7114305583678577,0.00043470801987401456
eps02-503,highs-ipm,16,0.4969403439999951,2.7045421222020747,2.7114680564746854,0.00692593427261093
eps02-503,highs-ipm,64,0.9079273570000055,2.7097009084619685,2.711438164100158,0.0017372556381898858
eps02-503,highs-ipm,256,2.697919602000013,2.710995922252405,2.7114305583678577,0.00043463611545288083
eps02-607,highs-ds,16,0.4911517339999989,3.109705659835868,3.113012841020145,0.003307181184276739
eps02-607,highs-ds,64,0.8829343549999749,3.112137750682809,3.1129363949734126,0.0007986442906037607
eps02-607,highs-ipm,16,0.5097559459999843,3.109864165844334,3.113012841020145,0.003148675175811188
eps02-607,highs-ipm,64,0.9021260089999998,3.1121476483159047,3.1129363949734126,0.0007887466575078362
eps15-401,highs-ds,16,0.49815254600000003,2.4838371903054917,2.487762140937657,0.0039249506321657095
eps15-401,highs-ds,64,0.9071170879999784,2.4865456342095196,2.4875167696165974,0.000971135407077745
eps15-401,highs-ipm,16,0.5028237819999788,2.4838371903054917,2.487762140937657,0.0039249506321657095
eps15-401,highs-ipm,64,0.931225564999977,2.4865456342095196,2.4875167696165974,0.000971135407077745
eps15-503,highs-ds,16,0.5025186320000046,2.630182674550473,2.637126942142698,0.006944267592225044
eps15-503,highs-ds,64,0.9017187739999883,2.6351648227274658,2.6369027493340433,0.0017379266065778763
eps15-503,highs-ds,256,2.491682602999987,2.6364110283362345,2.6368457063418016,0.00043467800556706534
eps15-503,highs-ipm,16,0.4982619449999959,2.6302010078698976,2.637126942142698,0.006925934272800153
eps15-503,highs-ipm,64,0.9139042920000122,2.6351654936957045,2.6369027493340433,0.0017372556383390048
eps15-503,highs-ipm,256,2.687020199000017,2.636411070226218,2.6368457063418016,0.0004346361155833524
eps15-607,highs-ds,16,0.4882090259999927,2.9993244217505883,3.0026253686754845,0.0033009469248964293
eps15-607,highs-ds,64,0.8746604119999972,3.0012567255878566,3.0020520233251395,0.0007952977372830271
eps15-607,highs-ipm,16,0.49665935199999467,2.9994766934995165,3.0026253686754845,0.0031486751759682505
eps15-607,highs-ipm,64,0.8928684930000088,3.0012632766675287,3.0020520233251395,0.0007887466576110123
m2-401,highs-ds,16,0.4649405510000122,2.628321802000922,2.634634746797723,0.006312944796801078
m2-401,highs-ds,64,0.7490560400000277,2.6330357460076232,2.634597470812709,0.0015617248050857188
m2-401,highs-ds,256,1.8738137450000067,2.6341984810403387,2.634587939397879,0.00038945835754006626
m2-401,highs-ipm,16,0.47602771800001165,2.628396854771269,2.634634746797723,0.00623789202645405
m2-401,highs-ipm,64,0.7713800790000107,2.633040408399612,2.634597470812709,0.001557062413097002
m2-401,highs-ipm,256,1.918124745,2.634198772000473,2.634587939397879,0.00038916739740592907
m2-503,highs-ds,16,0.4620489739999982,3.024711992993903,3.0328994258874578,0.008187432893554843
m2-503,highs-ds,64,0.7291869920000238,3.03061648946758,3.0326653795584164,0.0020488900908363604
m2-503,highs-ds,256,1.7794272300000102,3.0320922791209606,3.0326047420525857,0.0005124629316250485
m2-503,highs-ipm,16,0.46735772399998154,3.0247347210820843,3.0328994258874578,0.008164704805373468
m2-503,highs-ipm,64,0.7383047909999902,3.0306179038121766,3.0326653795584164,0.002047475746239898
m2-503,highs-ipm,256,1.8395884469999828,3.032092367421722,3.0326047420525857,0.0005123746308636435
m2-607,highs-ds,16,0.4710457099999985,2.493615295055907,2.4985750869959347,0.0049597919400274975
m2-607,highs-ds,64,0.7655947579999918,2.497312131535008,2.498543593773351,0.0012314622383427958
m2-607,highs-ds,256,1.928852376000009,2.4982285678448086,2.4985355013713852,0.000306933526576225
m2-607,highs-ipm,16,0.47353566300000693,2.493615295055907,2.4985750869959347,0.0049597919400274975
m2-607,highs-ipm,64,0.7882371480000074,2.497312131535008,2.498543593773351,0.0012314622383427958
m2-607,highs-ipm,256,2.0208199170000114,2.4982285678448086,2.4985355013713852,0.000306933526576225
m5-401,highs-ds,16,0.5537113809999994,2.659377093403221,2.6628860895677735,0.0035089961645526904
m5-401,highs-ds,64,1.1831210020000071,2.6615190437829037,2.6623845837911033,0.0008655400081994452
m5-401,highs-ipm,16,0.5547946289999857,2.6594624896056294,2.6628860895677735,0.003423599962144336
m5-401,highs-ipm,64,1.2016914310000004,2.661522703673728,2.6623845837911033,0.0008618801173752638
m5-503,highs-ds,16,0.5721877480000046,3.027328638691687,3.0322152555828814,0.004886616891194538
m5-503,highs-ds,64,1.2388491710000267,3.030736766276044,3.0319471913774527,0.0012104251014083845
m5-503,highs-ds,256,3.9287661070000013,3.031576289889305,3.0318786264483495,0.0003023365590447354
m5-503,highs-ipm,16,0.5618431170000235,3.027355152231937,3.0322152555828814,0.004860103350944345
m5-503,highs-ipm,64,1.2361217300000078,3.030738416185303,3.0319471913774527,0.001208775192149497
m5-503,highs-ipm,256,4.398141118000012,3.031576392896969,3.0318786264483495,0.00030223355138059483
m5-607,highs-ds,16,0.5689583110000171,2.579049079383371,2.583582132357907,0.004533052974536427
m5-607,highs-ds,64,1.2672792980000054,2.5822977251434134,2.583426935467395,0.0011292103239812967
m5-607,highs-ds,256,4.015753920000009,2.5831059368522453,2.5833880017724042,0.00028206492015873334
m5-607,highs-ipm,16,0.573819426,2.579049079383371,2.583582132357907,0.004533052974536427
m5-607,highs-ipm,64,1.266658294000024,2.5822977251434134,2.583426935467395,0.0011292103239812967
m5-607,highs-ipm,256,4.1339982840000005,2.5831059368522453,2.5833880017724042,0.00028206492015873334
slope0-401,highs-ds,16,0.5006913049999753,2.531695240222458,2.535325731477576,0.00363049125511832
slope0-401,highs-ds,64,0.8978772329999742,2.5344218378929835,2.5353199870942142,0.0008981492012307651
slope0-401,highs-ipm,16,0.501657626999986,2.531695240222376,2.535325731477576,0.00363049125520053
slope0-401,highs-ipm,64,0.926298877999983,2.534421837892966,2.5353199870942142,0.0008981492012481024
slope0-503,highs-ds,16,0.4943709839999997,2.6809770155296997,2.6852215416642564,0.004244526134556774
slope0-503,highs-ds,64,0.8941883330000167,2.6841793746809497,2.6852195999662247,0.0010402252852747124
slope0-503,highs-ds,256,2.489212946000009,2.6849604680260892,2.685219563766659,0.0002590957405700015
slope0-503,highs-ipm,16,0.5001312649999932,2.6810558476150916,2.6852215416642564,0.004165694049164759
slope0-503,highs-ipm,64,0.9142541770000037,2.684184301686155,2.6852195999662247,0.001035298280069679
slope0-503,highs-ipm,256,2.678595382999987,2.684960775963761,2.685219563766659,0.00025878780289830184
slope0-607,highs-ds,16,0.49439263700000424,3.0792949860360403,3.0819392253098528,0.002644239273812447
slope0-607,highs-ds,64,0.8906239869999979,3.0813079491686226,3.0819367775974413,0.0006288284288188484
slope0-607,highs-ipm,16,0.4936217979999924,3.0794339190111484,3.0819392253098528,0.0025053062987043634
slope0-607,highs-ipm,64,0.8881460679999975,3.081316632479493,3.0819367775974413,0.0006201451179483319
slope80-401,highs-ds,16,0.5077384469999799,2.5426107815640773,2.5481034753119967,0.005492693747919637
slope80-401,highs-ds,64,0.9141697329999943,2.5466102708775322,2.547986136886251,0.0013758660087186268
slope80-401,highs-ds,256,2.566163701999983,2.5476130311961667,2.5479556078548837,0.0003425766587170453
slope80-401,highs-ipm,16,0.5039503929999967,2.5426107815640773,2.5481034753119967,0.005492693747919637
slope80-401,highs-ipm,64,0.9321003529999814,2.5466102708775322,2.547986136886251,0.0013758660087186268
slope80-401,highs-ipm,256,3.213717753999987,2.5476130311961667,2.5479556078548837,0.0003425766587170453
slope80-503,highs-ds,16,0.4979176749999965,2.686840364240439,2.6985749349801647,0.011734570739725928
slope80-503,highs-ds,64,0.9064572010000234,2.695574515124512,2.6985078610990296,0.0029333459745175725
slope80-503,highs-ds,256,2.559941987000002,2.6977571052640053,2.6984908506549923,0.0007337453909868008
slope80-503,highs-ipm,16,0.5059767579999743,2.686906259467444,2.6985749349801647,0.011668675512720628
slope80-503,highs-ipm,64,0.9369448949999537,2.695578747957199,2.6985078610990296,0.0029291131418303007
slope80-503,highs-ipm,256,2.883805653999957,2.697757371665971,2.6984908506549923,0.0007334789890210159
slope80-607,highs-ds,16,0.4929056910000327,3.086536102861423,3.091526197375596,0.004990094514172795
slope80-607,highs-ds,64,0.885952771999996,3.0899764096552578,3.0912084895470233,0.0012320798917657277
slope80-607,highs-ds,256,2.4571969589999867,3.090822158765046,3.091129687262976,0.00030752849792966327
slope80-607,highs-ipm,16,0.504963287999999,3.086586163710627,3.091526197375596,0.004940033664968837
slope80-607,highs-ipm,64,0.9088180600000442,3.089977914163223,3.0912084895470233,0.0012305753838004058
slope80-607,highs-ipm,256,2.5390413360000252,3.090822356365526,3.091129687262976,0.0003073308974497557
inventory0,budget2.0,1,0.06443400699998847,1.9701216170968048,1.98223176255959,0.012110145462785214
inventory0,budget2.0,3,0.07874329300000227,1.9701216170968048,1.98223176255959,0.012110145462785214
inventory0,budget2.0,5,0.09310981400000173,1.9705663629843588,1.98223176255959,0.011665399575231007
inventory0,budget2.0,7,0.107312630000024,1.9705663629843588,1.98223176255959,0.011665399575231007
inventory0,budget2.0,9,0.11522571200003995,1.9711063602506183,1.98223176255959,0.011125402308971572
inventory0,budget2.0,11,0.12952165699999796,1.9711063602506183,1.98223176255959,0.011125402308971572
inventory0,budget2.0,13,0.1437239120000413,1.9711063602506183,1.98223176255959,0.011125402308971572
inventory0,budget2.0,15,0.15160389499999383,1.971241460838208,1.98223176255959,0.010990301721381915
inventory0,budget2.0,17,0.16589026600001944,1.971241460838208,1.98223176255959,0.010990301721381915
inventory0,budget2.0,19,0.1738934240000276,1.9713093166282922,1.98223176255959,0.010922445931297676
inventory0,budget2.0,21,0.18182384200002843,1.971377377312519,1.98223176255959,0.010854385247070917
inventory0,budget2.0,23,0.19606749900003706,1.971377377312519,1.98223176255959,0.010854385247070917
inventory0,budget2.0,25,0.21038275300003306,1.971377377312519,1.98223176255959,0.010854385247070917
inventory0,budget2.0,27,0.21837876000000733,1.9714456438203245,1.98223176255959,0.01078611873926537
inventory0,budget2.0,29,0.23270315799999253,1.9714456438203245,1.98223176255959,0.01078611873926537
inventory0,budget2.0,31,0.24708145800002512,1.9714456438203245,1.98223176255959,0.01078611873926537
inventory0,budget2.0,33,0.2613162910000142,1.9715141170867752,1.98223176255959,0.0107176454728148
inventory0,budget2.0,35,0.2757493420000401,1.9715141170867752,1.98223176255959,0.0107176454728148
inventory0,budget2.0,37,0.2902314380000348,1.9715141170867752,1.98223176255959,0.0107176454728148
inventory0,budget2.0,39,0.30474801400004026,1.9715141170867752,1.98223176255959,0.0107176454728148
inventory0,budget2.0,41,0.3191501990000347,1.97154156449631,1.98223176255959,0.010690198063280037
inventory0,budget2.0,43,0.3336046930000407,1.97154156449631,1.98223176255959,0.010690198063280037
inventory0,budget2.0,45,0.3418173660000434,1.9715827980526097,1.98223176255959,0.010648964506980314
inventory0,budget2.0,47,0.35639547499999935,1.9715827980526097,1.98223176255959,0.010648964506980314
inventory0,budget2.0,49,0.3710440300000073,1.9715827980526097,1.98223176255959,0.010648964506980314
inventory0,budget2.0,51,0.3854462959999978,1.9716516876642827,1.98223176255959,0.010580074895307283
inventory0,budget2.0,53,0.3999199380000391,1.9716516876642827,1.98223176255959,0.010580074895307283
inventory0,budget2.0,55,0.4143363140000247,1.9716516876642827,1.98223176255959,0.010580074895307283
inventory0,budget2.0,57,0.42880190500000026,1.9716516876642827,1.98223176255959,0.010580074895307283
inventory0,budget2.0,59,0.44312285699999165,1.971679302142888,1.98223176255959,0.010552460416701884
inventory0,budget2.0,61,0.45775185299999066,1.971679302142888,1.98223176255959,0.010552460416701884
inventory0,budget2.0,63,0.46585419000001593,1.9717484854597527,1.98223176255959,0.010483277099837218
inventory0,budget2.0,65,0.47391920100000107,1.9718178797175283,1.98223176255959,0.010413882842061682
inventory0,budget2.0,67,0.4882822870000041,1.9718178797175283,1.98223176255959,0.010413882842061682
inventory0,budget2.0,69,0.502682099000026,1.9718178797175283,1.98223176255959,0.010413882842061682
inventory0,budget2.0,71,0.5107264389999955,1.9718874858824305,1.98223176255959,0.010344276677159545
inventory0,budget2.0,73,0.525040061000027,1.9718874858824305,1.98223176255959,0.010344276677159545
inventory0,budget2.0,75,0.5393095660000427,1.9718874858824305,1.98223176255959,0.010344276677159545
inventory0,budget2.0,77,0.5534940140000231,1.9719573049265848,1.98223176255959,0.010274457633005048
inventory0,budget2.0,79,0.5678960390000043,1.9719573049265848,1.98223176255959,0.010274457633005048
inventory0,budget2.0,81,0.5824341080000295,1.9719573049265848,1.98223176255959,0.010274457633005048
inventory0,budget2.0,83,0.5968559320000395,1.9719573049265848,1.98223176255959,0.010274457633005048
inventory0,budget2.0,85,0.6113508970000225,1.9720273378280728,1.98223176255959,0.010204424731517142
inventory0,budget2.0,87,0.6257664820000173,1.9720273378280728,1.98223176255959,0.010204424731517142
inventory0,budget2.0,89,0.6400297879999925,1.9720273378280728,1.98223176255959,0.010204424731517142
inventory0,budget2.0,91,0.6542047519999983,1.9720975855709761,1.98223176255959,0.010134176988613821
inventory0,budget2.0,93,0.6684516530000337,1.9720975855709761,1.98223176255959,0.010134176988613821
inventory0,budget2.0,95,0.6827253050000195,1.9720975855709761,1.98223176255959,0.010134176988613821
inventory0,budget2.0,97,0.6968757320000236,1.9722892414239075,1.98223176255959,0.009942521135682352
inventory0,budget2.0,99,0.7109470800000395,1.9723575034092649,1.98223176255959,0.009874259150325047
inventory0,budget2.0,101,0.7250524180000184,1.972425972453129,1.98223176255959,0.009805790106460993
inventory0,budget2.0,103,0.7393075520000139,1.972494649499034,1.98223176255959,0.009737113060555937
inventory0,budget2.0,105,0.7534989210000163,1.9727297201382608,1.98223176255959,0.009502042421329182
inventory0,budget2.0,107,0.7675494670000376,1.9727993237487906,1.98223176255959,0.009432438810799287
inventory0,budget2.0,109,0.7818278660000146,1.9728691405567758,1.98223176255959,0.009362622002814115
inventory0,budget2.0,111,0.7962769410000305,1.9729391715432618,1.98223176255959,0.009292591016328141
inventory0,budget2.0,113,0.8103785850000236,1.975504252197043,1.98223176255959,0.006727510362546882
inventory0,budget2.0,115,0.8241158300000393,1.975504252197043,1.98223176255959,0.006727510362546882
inventory0,budget2.0,117,0.8380152100000373,1.975504252197043,1.98223176255959,0.006727510362546882
inventory0,budget2.0,119,0.8515821690000394,1.9755122718299847,1.98223176255959,0.006719490729605234
inventory0,budget2.0,121,0.859166737999999,1.975572849947113,1.98223176255959,0.006658912612476968
inventory0,budget2.0,123,0.8732828530000347,1.975572849947113,1.98223176255959,0.006658912612476968
inventory0,budget2.0,125,0.8873181669999894,1.975572849947113,1.98223176255959,0.006658912612476968
inventory0,budget2.0,127,0.9010668800000303,1.975581470044926,1.98223176255959,0.006650292514664011
inventory0,budget2.0,129,0.9088230970000382,1.9756416557741618,1.98223176255959,0.006590106785428021
inventory0,budget2.0,131,0.9226843590000158,1.9756416557741618,1.98223176255959,0.006590106785428021
inventory0,budget2.0,133,0.9367168980000429,1.9756416557741618,1.98223176255959,0.006590106785428021
inventory0,budget2.0,135,0.9503707580000196,1.975650874652359,1.98223176255959,0.006580887907230933
inventory0,budget2.0,137,0.9582045520000406,1.9757106706263652,1.98223176255959,0.006521091933224768
inventory0,budget2.0,139,0.9720456030000264,1.9757106706263652,1.98223176255959,0.006521091933224768
inventory0,budget2.0,141,0.9860341170000311,1.9757106706263652,1.98223176255959,0.006521091933224768
inventory0,budget2.0,143,0.9999319039999932,1.9757204865770508,1.98223176255959,0.00651127598253903
inventory0,budget2.0,145,1.0136064550000015,1.9757204865770508,1.98223176255959,0.00651127598253903
inventory0,budget2.0,147,1.0213922959999877,1.9757344339218288,1.98223176255959,0.006497328637761041
inventory0,budget2.0,149,1.028974140999992,1.9758042958557172,1.98223176255959,0.006427466703872807
inventory0,budget2.0,151,1.0365841380000234,1.975874367160886,1.98223176255959,0.006357395398703971
inventory0,budget2.0,153,1.0441830990000085,1.9759446487799543,1.98223176255959,0.006287113779635646
inventory0,budget2.0,155,1.057863478999991,1.9759468975229906,1.98223176255959,0.0062848650365992615
inventory0,budget2.0,157,1.0716300789999877,1.9759468975229906,1.98223176255959,0.0062848650365992615
inventory0,budget2.0,159,1.0855721120000226,1.9759468975229906,1.98223176255959,0.0062848650365992615
inventory0,budget2.0,161,1.0993448510000121,1.9759587304247848,1.98223176255959,0.006273032134805109
inventory0,budget2.0,163,1.1129515310000215,1.9759587304247848,1.98223176255959,0.006273032134805109
inventory0,budget2.0,165,1.1205324140000243,1.976016843497373,1.98223176255959,0.006214919062216867
inventory0,budget2.0,167,1.1344003259999909,1.976016843497373,1.98223176255959,0.006214919062216867
inventory0,budget2.0,169,1.1484072570000308,1.976016843497373,1.98223176255959,0.006214919062216867
inventory0,budget2.0,171,1.1620857940000064,1.9760292656727714,1.98223176255959,0.0062024968868184625
inventory0,budget2.0,173,1.1758314930000324,1.9760292656727714,1.98223176255959,0.0062024968868184625
inventory0,budget2.0,175,1.183393848000037,1.976087003717879,1.98223176255959,0.006144758841710864
inventory0,budget2.0,177,1.1971470080000017,1.976087003717879,1.98223176255959,0.006144758841710864
inventory0,budget2.0,179,1.2111082000000124,1.976087003717879,1.98223176255959,0.006144758841710864
inventory0,budget2.0,181,1.2248364520000337,1.9761000133284268,1.98223176255959,0.006131749231163181
inventory0,budget2.0,183,1.238642832000039,1.9761000133284268,1.98223176255959,0.006131749231163181
inventory0,budget2.0,185,1.2462860489999912,1.9761573791703797,1.98223176255959,0.006074383389210196
inventory0,budget2.0,187,1.2601460289999977,1.9761573791703797,1.98223176255959,0.006074383389210196
inventory0,budget2.0,189,1.2741617030000043,1.9761573791703797,1.98223176255959,0.006074383389210196
inventory0,budget2.0,191,1.2878755030000093,1.9761694175694002,1.98223176255959,0.006062344990189681
inventory0,budget2.0,193,1.301665268000022,1.9761694175694002,1.98223176255959,0.006062344990189681
inventory0,budget2.0,195,1.3094162570000094,1.9761694175694002,1.98223176255959,0.006062344990189681
inventory0,budget2.0,197,1.323557859999994,1.9761709743526543,1.98223176255959,0.0060607882069356024
inventory0,budget2.0,199,1.3373438890000102,1.9761709743526543,1.98223176255959,0.0060607882069356024
inventory0,budget2.0,201,1.3511111800000322,1.9761709743526543,1.98223176255959,0.0060607882069356024
inventory0,budget2.0,203,1.3648198630000365,1.9761851922466962,1.98223176255959,0.006046570312893728
inventory0,budget2.0,205,1.3724279770000294,1.9762564105897795,1.98223176255959,0.005975351969810379
inventory0,budget2.0,207,1.3800898220000022,1.9762849582131414,1.98223176255959,0.005946804346448483
inventory0,budget2.0,209,1.3878240050000272,1.9763278444359178,1.98223176255959,0.005903918123672111
inventory0,budget2.0,211,1.3954376280000247,1.9763563909023583,1.98223176255959,0.005875371657231774
inventory0,budget2.0,213,1.4092392200000177,1.9763563909023583,1.98223176255959,0.005875371657231774
inventory0,budget2.0,215,1.4231401819999974,1.9763563909023583,1.98223176255959,0.005875371657231774
inventory0,budget2.0,217,1.4367010120000145,1.9763631272661564,1.98223176255959,0.005868635293433565
inventory0,budget2.0,219,1.4442773890000353,1.976395559884108,1.98223176255959,0.005836202675481934
inventory0,budget2.0,221,1.4582227170000124,1.976395559884108,1.98223176255959,0.005836202675481934
inventory0,budget2.0,223,1.4718881350000288,1.976395559884108,1.98223176255959,0.005836202675481934
inventory0,budget2.0,225,1.485751270000037,1.976399494764745,1.98223176255959,0.005832267794844967
inventory0,budget2.0,227,1.4994656709999958,1.9764247752321948,1.98223176255959,0.005806987327395046
inventory0,budget2.0,229,1.5132542439999952,1.9764247752321948,1.98223176255959,0.005806987327395046
inventory0,budget2.0,231,1.5272267530000363,1.9764247752321948,1.98223176255959,0.005806987327395046
inventory0,budget2.0,233,1.540880393000009,1.9764321137093461,1.98223176255959,0.005799648850243791
inventory0,budget2.0,235,1.5486119330000179,1.976493366991645,1.98223176255959,0.005738395567945088
inventory0,budget2.0,237,1.5624492790000204,1.976493366991645,1.98223176255959,0.005738395567945088
inventory0,budget2.0,239,1.5765602660000013,1.976493366991645,1.98223176255959,0.005738395567945088
inventory0,budget2.0,241,1.5902587440000389,1.9765013059133916,1.98223176255959,0.005730456646198389
inventory0,budget2.0,243,1.598013659000003,1.9765145880371124,1.98223176255959,0.005717174522477539
inventory0,budget2.0,245,1.6116889109999875,1.9765621671259332,1.98223176255959,0.00566959543365657
inventory0,budget2.0,247,1.625527489000035,1.9765621671259332,1.98223176255959,0.00566959543365657
inventory0,budget2.0,249,1.6395656270000245,1.9765621671259332,1.98223176255959,0.00566959543365657
